0x1001,3612
0x1001,3658
0x1001,3668
0x1001,3640
0x1001,3658
0x1001,3621
0x1001,3612
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3612
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3658
0x1001,3630
0x1001,3621
0x1001,3668
0x1001,3658
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3649
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3658
0x1001,3677
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3612
0x1001,3612
0x1001,3612
0x1001,3640
0x1001,3612
0x1001,3640
0x1001,3621
0x1001,3602
0x1001,3640
0x1001,3621
0x1001,3658
0x1001,3612
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3677
0x1001,3649
0x1001,3677
0x1001,3649
0x1001,3677
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3621
0x1001,3612
0x1001,3583
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3640
0x1001,3640
0x1001,3640
0x1001,3640
0x1001,3649
0x1001,3649
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3677
0x1001,3640
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3668
0x1001,3640
0x1001,3658
0x1001,3621
0x1001,3649
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3621
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3658
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3621
0x1001,3630
0x1001,3640
0x1001,3640
0x1001,3658
0x1001,3649
0x1001,3612
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3649
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3630
0x1001,3621
0x1001,3658
0x1001,3658
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3668
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3649
0x1001,3621
0x1001,3630
0x1001,3668
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3640
0x1001,3658
0x1001,3640
0x1001,3658
0x1001,3658
0x1001,3649
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3687
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3668
0x1001,3668
0x1001,3649
0x1001,3687
0x1001,3640
0x1001,3658
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3668
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3621
0x1001,3630
0x1001,3640
0x1001,3640
0x1001,3658
0x1001,3630
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3658
0x1001,3640
0x1001,3612
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3649
0x1001,3630
0x1001,3658
0x1001,3649
0x1001,3658
0x1001,3649
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3621
0x1001,3612
0x1001,3640
0x1001,3593
0x1001,3621
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3668
0x1001,3602
0x1001,3602
0x1001,3621
0x1001,3621
0x1001,3612
0x1001,3630
0x1001,3621
0x1001,3602
0x1001,3630
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3658
0x1001,3658
0x1001,3640
0x1001,3649
0x1001,3649
0x1001,3640
0x1001,3668
0x1001,3687
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3668
0x1001,3649
0x1001,3649
0x1001,3658
0x1001,3621
0x1001,3640
0x1001,3612
0x1001,3649
0x1001,3630
0x1001,3640
0x1001,3705
0x1001,3621
0x1001,3649
0x1001,3677
0x1001,3658
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3649
0x1001,3621
0x1001,3649
0x1001,3649
0x1001,3630
0x1001,3658
0x1001,3649
0x1001,3649
0x1001,3593
0x1001,3640
0x1001,3687
0x1001,3630
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3668
0x1001,3658
0x1001,3630
0x1001,3658
0x1001,3621
0x1001,3583
0x1001,3649
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3612
0x1001,3687
0x1001,3630
0x1001,3687
0x1001,3649
0x1001,3658
0x1001,3677
0x1001,3649
0x1001,3649
0x1001,3668
0x1001,3658
0x1001,3649
0x1001,3677
0x1001,3630
0x1001,3658
0x1001,3687
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3612
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3658
0x1001,3640
0x1001,3668
0x1001,3668
0x1001,3668
0x1001,3640
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3640
0x1001,3593
0x1001,3658
0x1001,3630
0x1001,3612
0x1001,3621
0x1001,3602
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3668
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3658
0x1001,3658
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3658
0x1001,3668
0x1001,3649
0x1001,3658
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3649
0x1001,3668
0x1001,3612
0x1001,3612
0x1001,3649
0x1001,3658
0x1001,3649
0x1001,3612
0x1001,3649
0x1001,3621
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3668
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3668
0x1001,3640
0x1001,3658
0x1001,3649
0x1001,3621
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3649
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3621
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3677
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3612
0x1001,3621
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3621
0x1001,3621
0x1001,3612
0x1001,3621
0x1001,3640
0x1001,3621
0x1001,3612
0x1001,3612
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3649
0x1001,3649
0x1001,3612
0x1001,3649
0x1001,3621
0x1001,3612
0x1001,3630
0x1001,3658
0x1001,3640
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3649
0x1001,3649
0x1001,3649
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3640
0x1001,3621
0x1001,3658
0x1001,3668
0x1001,3658
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3621
0x1001,3630
0x1001,3602
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3649
0x1001,3630
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3658
0x1001,3621
0x1001,3630
0x1001,3630
0x1001,3658
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3612
0x1001,3630
0x1001,3621
0x1001,3640
0x1001,3649
0x1001,3621
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3612
0x1001,3677
0x1001,3649
0x1001,3668
0x1001,3649
0x1001,3658
0x1001,3668
0x1001,3630
0x1001,3640
0x1001,3621
0x1001,3677
0x1001,3630
0x1001,3621
0x1001,3621
0x1001,3649
0x1001,3612
0x1001,3658
0x1001,3677
0x1001,3658
0x1001,3621
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3658
0x1001,3668
0x1001,3602
0x1001,3668
0x1001,3640
0x1001,3612
0x1001,3612
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3640
0x1001,3649
0x1001,3649
0x1001,3621
0x1001,3649
0x1001,3621
0x1001,3649
0x1001,3668
0x1001,3668
0x1001,3658
0x1001,3658
0x1001,3612
0x1001,3621
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3612
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3630
0x1001,3668
0x1001,3612
0x1001,3640
0x1001,3658
0x1001,3649
0x1001,3621
0x1001,3640
0x1001,3649
0x1001,3640
0x1001,3612
0x1001,3630
0x1001,3658
0x1001,3640
0x1001,3630
0x1001,3640
0x1001,3649
0x1001,3630
0x1001,3658
0x1001,3630
0x1001,3649
0x1001,3658
0x1001,3602
0x1001,3649
0x1001,3649
0x1001,3640
0x1001,3677
0x1001,3640
0x1001,3668
0x1001,3668
0x1001,3621
0x1001,3668
0x1001,3621
0x1001,3649
0x1001,3658
0x1001,3640
0x1001,3640
0x1001,3640
0x1001,3640
0x1001,3621
0x1001,3621
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3621
0x1001,3649
0x1001,3640
0x1001,3668
0x1001,3630
0x1001,3621
0x1001,3630
0x1001,3640
0x1001,3630
0x1001,3621
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3630
0x1001,3649
0x1001,3658
0x1001,3649
0x1001,3630
0x1001,3630
0x1001,3630
0x1001,3668
0x1001,3668
0x1001,3630
0x1001,3649
0x1001,3640
0x1001,3640
0x1001,3612
0x1001,3649
0x1001,3658
0x1001,3658
0x1001,3658
0x1001,3612
0x1001,3649
0x1001,3640
0x1001,3668
0x1001,3668
0x1001,3668
0x1001,3621
